product,year,month,campaign,seasonality,quantity,quarter,month_sin,month_cos,quarter_sin,quarter_cos,quantity_lag1,quantity_lag2,quantity_lag3,quantity_lag4,quantity_lag6,quantity_lag12,quantity_ma3,quantity_std3,quantity_min3,quantity_max3,quantity_ma6,quantity_std6,quantity_min6,quantity_max6,quantity_ma9,quantity_std9,quantity_min9,quantity_max9,quantity_ma12,quantity_std12,quantity_min12,quantity_max12,quantity_ewm3,quantity_ewm6,quantity_ewm12,quantity_volatility3,quantity_volatility6,quantity_stability_3,quantity_stability_6,trend,trend_norm,trend_squared,trend_cubed,quantity_pct_change,quantity_pct_change_smooth,quantity_diff,quantity_diff2,is_high_season,is_low_season,is_holiday_season,is_summer,is_winter,quantity_yoy,yoy_diff,yoy_growth,campaign_season_interaction,campaign_season,campaign_month,seasonality_month,campaign_high_season,seasonality_summer,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4
TETA BEL TRADICIONAL 50UN,2022,1,0,0,14183.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,10520.0,26779.0,22255.0,41646.0,21658.0,6404.0,17160.666666666668,8528.695347667972,10520.0,26779.0,25266.833333333332,12164.566534269383,10520.0,41646.0,22362.444444444445,10939.174524514077,10360.0,41646.0,19057.333333333332,11080.812173493532,8962.0,41646.0,16602.78271484375,19337.164085436423,18426.61554651561,0.49699091027939696,0.48144404855915396,8528.695347667972,12164.566534269383,12,0.21818181818181817,144,1728,0.3481939163498098,-0.018560260680133205,3663.0,19922.0,0,1,1,0,1,6404.0,7779.0,1.2147095565271706,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2022,2,0,0,16451.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,14183.0,10520.0,26779.0,22255.0,36218.0,8962.0,13718.0,2992.717661257071,10520.0,16451.0,21972.333333333332,11247.683133279788,10520.0,41646.0,23039.222222222223,10271.858178754439,10520.0,41646.0,19681.416666666668,10663.582209458451,9224.0,41646.0,16526.891357421875,18512.54577531173,18122.674693205518,0.21815991115738964,0.5119020798859075,2992.717661257071,11247.683133279788,13,0.23636363636363636,169,2197,0.15990975111048433,-0.033017064230439076,2268.0,-1395.0,0,1,0,0,1,8962.0,7489.0,0.8356393662128989,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2022,3,0,0,20640.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,16451.0,14183.0,10520.0,26779.0,41646.0,9240.0,17091.333333333332,3275.7796527442597,14183.0,20640.0,18471.333333333332,5894.60474219151,10520.0,26779.0,23372.222222222223,10122.546712386387,10520.0,41646.0,20631.416666666668,10143.952703308985,9224.0,41646.0,18583.445678710938,19120.389839508378,18509.955509635438,0.19166320080806606,0.31912177836962735,3275.7796527442597,5894.60474219151,14,0.2545454545454545,196,2744,0.2546349765971674,0.2542462146858205,4189.0,1921.0,0,1,0,0,0,9240.0,11400.0,1.2337662337662338,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2022,4,0,0,18171.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,20640.0,16451.0,14183.0,10520.0,22255.0,9224.0,18420.666666666668,2105.6306260437254,16451.0,20640.0,17790.666666666668,5598.679296643685,10520.0,26779.0,22984.777777777777,10262.131549753416,10520.0,41646.0,21377.0,9540.112930530368,10360.0,41646.0,18377.22283935547,18849.135599648842,18457.808508153063,0.11430805758262777,0.3146975547090432,2105.6306260437254,5598.679296643685,15,0.2727272727272727,225,3375,-0.11962209302325577,0.09830754489479865,-2469.0,-6658.0,0,0,0,0,0,9224.0,8947.0,0.9699696444058976,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2022,5,0,0,18150.4,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,18171.0,20640.0,16451.0,14183.0,26779.0,10360.0,18987.133333333335,1431.461579412207,18150.4,20640.0,16352.566666666666,3568.0956162449775,10520.0,20640.0,20977.266666666666,9044.838873081157,10520.0,41646.0,22026.2,8970.306738851848,10520.0,41646.0,18263.811419677735,18649.49685689203,18410.51489151413,0.07539113747619652,0.21819789449433896,1431.461579412207,3568.0956162449775,16,0.2909090909090909,256,4096,-0.0011336745363490497,0.044626403012520854,-20.599999999998545,2448.4000000000015,0,0,0,0,0,10360.0,7790.4000000000015,0.7519691119691121,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2022,6,0,0,29064.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,18150.4,18171.0,20640.0,16451.0,10520.0,17643.0,21795.133333333335,6295.031616547551,18150.4,29064.0,19443.233333333334,5175.03453965929,14183.0,29064.0,19579.266666666666,5863.89337727077,10520.0,29064.0,22977.95,9068.319894154993,10520.0,41646.0,23663.905709838866,21625.069183494306,20049.512600511953,0.28882739647754163,0.26616121150936606,6295.031616547551,5175.03453965929,17,0.3090909090909091,289,4913,0.6012870239774328,0.16017708547260934,10913.599999999999,10934.199999999997,0,0,0,1,0,17643.0,11421.0,0.6473388879442272,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2022,7,0,1,28250.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,29064.0,18150.4,18171.0,20640.0,14183.0,21658.0,25154.8,6079.626922764251,18150.4,29064.0,21787.733333333334,5492.065464528501,16451.0,29064.0,20245.377777777776,6510.671008770481,10520.0,29064.0,23527.283333333336,9180.065956371624,10520.0,41646.0,25956.952854919433,23517.906559638788,21311.126046587036,0.24168854146183832,0.25207144683224664,6079.626922764251,5492.065464528501,18,0.32727272727272727,324,5832,-0.028007156619873408,0.19071539760707013,-814.0,-11727.599999999999,1,0,0,1,0,21658.0,6592.0,0.3043679010065565,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2022,8,0,1,33233.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,28250.0,29064.0,18150.4,18171.0,16451.0,36218.0,30182.333333333332,2673.120710580278,28250.0,33233.0,24584.733333333334,6424.765641380757,18150.4,33233.0,20962.48888888889,7586.769506918679,10520.0,33233.0,23278.533333333336,8839.034543878575,10520.0,41646.0,29594.97642745972,26293.647542599138,23145.260500958262,0.0885657407947346,0.26133151636303115,2673.120710580278,6424.765641380757,19,0.34545454545454546,361,6859,0.17638938053097353,0.24988974929617766,4983.0,5797.0,1,0,0,1,0,36218.0,-2985.0,-0.08241758241758242,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2022,9,0,1,25475.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,33233.0,28250.0,29064.0,18150.4,20640.0,41646.0,28986.0,3931.0193334553683,25475.0,33233.0,25390.566666666666,6127.373290951572,18150.4,33233.0,22624.155555555553,6585.396056257951,14183.0,33233.0,21930.95,6776.179617735804,10520.0,33233.0,27534.98821372986,26059.748244713668,23503.6819623493,0.1356178615005647,0.24132479481033922,3931.0193334553683,6127.373290951572,20,0.36363636363636365,400,8000,-0.2334426624138657,-0.028353479500921857,-7758.0,-12741.0,1,0,0,0,0,41646.0,-16171.0,-0.38829659511117515,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2022,10,0,1,20226.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,25475.0,33233.0,28250.0,29064.0,18171.0,22255.0,26311.333333333332,6543.7070788149795,20226.0,33233.0,25733.066666666666,5684.54546526516,18150.4,33233.0,23295.6,5888.336287950951,16451.0,33233.0,21761.866666666665,6792.653038706039,10520.0,33233.0,23880.494106864928,24392.963031938332,22999.423198910947,0.24870298270003977,0.22090431501615923,6543.7070788149795,5684.54546526516,21,0.38181818181818183,441,9261,-0.20604514229636894,-0.08769947472642037,-5249.0,2509.0,1,0,0,0,0,22255.0,-2029.0,-0.09117052347787014,0,0,0,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TETA BEL TRADICIONAL 50UN,2022,11,0,0,20585.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,20226.0,25475.0,33233.0,28250.0,18150.4,26779.0,22095.333333333332,2932.376226430254,20226.0,25475.0,26138.833333333332,5090.936315322231,20226.0,33233.0,23754.933333333334,5431.159557589889,18150.4,33233.0,21245.7,6609.61930054839,10520.0,33233.0,22232.747053432464,23304.973594241666,22627.97347600157,0.13271473130511363,0.1947652464209279,2932.376226430254,5090.936315322231,22,0.4,484,10648,0.01774943142489871,-0.14057945776177863,359.0,5608.0,0,0,0,0,0,26779.0,-6194.0,-0.2313006460286045,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TETA BEL TRADICIONAL 50UN,2022,12,0,0,13933.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,20585.0,20226.0,25475.0,33233.0,29064.0,10520.0,18248.0,3741.208227297708,13933.0,20585.0,23617.0,6809.641253399479,13933.0,33233.0,23009.71111111111,6302.274514102913,13933.0,33233.0,21530.116666666665,6164.575978905357,13933.0,33233.0,18082.873526716234,20627.26685302976,21290.285248924407,0.2050201790496333,0.2883364209425193,3741.208227297708,6809.641253399479,23,0.41818181818181815,529,12167,-0.32314792324508135,-0.17048121137218386,-6652.0,-7011.0,0,0,1,0,1,10520.0,3413.0,0.3244296577946768,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TETA BEL TRADICIONAL 50UN,2023,1,0,0,11633.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13933.0,20585.0,20226.0,25475.0,28250.0,14183.0,15383.666666666666,4648.967770735073,11633.0,20585.0,20847.5,7848.399269914856,11633.0,33233.0,22283.266666666666,7237.197740838645,11633.0,33233.0,21317.616666666665,6476.902226700848,11633.0,33233.0,14857.936763358117,18057.476323592684,19804.54905678219,0.3022015408594661,0.37646716728216123,4648.967770735073,7848.399269914856,24,0.43636363636363634,576,13824,-0.16507571951482092,-0.15682473711166786,-2300.0,4352.0,0,1,1,0,1,14183.0,-2550.0,-0.1797927095818938,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2023,2,0,0,12649.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,11633.0,13933.0,20585.0,20226.0,33233.0,16451.0,12738.333333333334,1152.5993811092699,11633.0,13933.0,17416.833333333332,5498.81450556997,11633.0,25475.0,21672.0,7837.345963398578,11633.0,33233.0,21000.783333333333,6820.485478566266,11633.0,33233.0,13753.468381679058,16512.197373994775,18703.695355738775,0.09048274612921128,0.3157183857897993,1152.5993811092699,5498.81450556997,25,0.45454545454545453,625,15625,0.08733774606722267,-0.1336286322308932,1016.0,3316.0,0,1,0,0,1,16451.0,-3802.0,-0.23111057078597047,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2023,3,0,0,16802.43,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,12649.0,11633.0,13933.0,20585.0,25475.0,20640.0,13694.81,2738.8027581956544,11633.0,16802.43,15971.405,3849.4848450344693,11633.0,20585.0,20309.603333333333,7447.800513312636,11633.0,33233.0,20680.985833333336,6928.058921401312,11633.0,33233.0,15277.949190839528,16595.12098142484,18411.192993317425,0.19998837210561188,0.24102355710311454,2738.8027581956544,3849.4848450344693,26,0.4727272727272727,676,17576,0.32836034469127995,0.08354079041456057,4153.43,3137.4300000000003,0,1,0,0,0,20640.0,-3837.5699999999997,-0.18592877906976743,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2023,4,0,0,13768.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,16802.43,12649.0,11633.0,13933.0,20226.0,18171.0,14406.476666666667,2149.0659672596016,12649.0,16802.43,14895.071666666665,3283.1424633751008,11633.0,20585.0,18700.492222222223,7072.812274162548,11633.0,33233.0,20314.069166666668,7184.907254209349,11633.0,33233.0,14522.974595419764,15787.37212958917,17696.85560973013,0.1491735985823692,0.22041803737825372,2149.0659672596016,3283.1424633751008,27,0.4909090909090909,729,19683,-0.1805947115982629,0.07836779305341324,-3034.4300000000003,-7187.860000000001,0,0,0,0,0,18171.0,-4403.0,-0.24230917395850532,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2023,5,0,0,22219.5,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,13768.0,16802.43,12649.0,11633.0,20585.0,18150.4,17596.643333333333,4281.360084906829,13768.0,22219.5,15167.488333333333,3865.7941772444015,11633.0,22219.5,17476.77,4846.5136497641215,11633.0,25475.0,20653.16083333333,7169.51386246269,11633.0,33233.0,18371.237297709882,17625.12294970655,18392.647054387035,0.24330549888436084,0.25487372017610926,4281.360084906829,3865.7941772444015,28,0.509090909090909,784,21952,0.6138509587449157,0.25387219727931093,8451.5,11485.93,0,0,0,0,0,18150.4,4069.0999999999985,0.2241878966854724,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2023,6,0,0,31984.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,22219.5,13768.0,16802.43,12649.0,13933.0,29064.0,22657.166666666668,9115.883285964852,13768.0,31984.0,18175.98833333333,7767.70870712958,11633.0,31984.0,18199.992222222223,6419.600281115203,11633.0,31984.0,20896.494166666667,7521.825133113344,11633.0,33233.0,25177.618648854943,21727.65924979039,20483.624430635184,0.40233994921245747,0.4273610086382051,9115.883285964852,7767.70870712958,29,0.5272727272727272,841,24389,0.43945633340084167,0.29090419351583147,9764.5,1313.0,0,0,0,1,0,29064.0,2920.0,0.10046793283787503,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2023,7,0,1,27620.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31984.0,22219.5,13768.0,16802.43,11633.0,28250.0,27274.5,4891.410098325425,22219.5,31984.0,20840.48833333333,7816.2368352562535,12649.0,31984.0,19021.547777777778,7143.593278196513,11633.0,31984.0,20843.994166666667,7467.83888852416,11633.0,33233.0,26398.80932442747,23411.185178421707,21581.528364383616,0.17934004650224292,0.37505056072772386,4891.410098325425,7816.2368352562535,30,0.5454545454545454,900,27000,-0.13644322161080535,0.305621356844984,-4364.0,-14128.5,1,0,0,1,0,28250.0,-630.0,-0.022300884955752213,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2023,8,0,1,25458.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,27620.0,31984.0,22219.5,13768.0,12649.0,33233.0,28354.0,3324.3399344832246,25458.0,31984.0,22975.321666666667,6816.79754773579,13768.0,31984.0,19562.992222222223,7454.801095387751,11633.0,31984.0,20196.0775,6579.712804749465,11633.0,31984.0,25928.404662213736,23995.989413158364,22177.908616016903,0.11724412550198295,0.29670085349124053,3324.3399344832246,6816.79754773579,31,0.5636363636363636,961,29791,-0.07827661115133966,0.07491216687956555,-2162.0,2202.0,1,0,0,1,0,33233.0,-7775.0,-0.23395420214846688,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2023,9,0,1,21857.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,25458.0,27620.0,31984.0,22219.5,16802.43,25475.0,24978.333333333332,2911.288775324995,21857.0,27620.0,23817.75,6184.3606439954665,13768.0,31984.0,20443.436666666665,7169.217987852649,11633.0,31984.0,19894.5775,6396.161066770831,11633.0,31984.0,23892.70233110687,23384.849580827402,22128.53805970661,0.11655256323446969,0.25965343678540026,2911.288775324995,6184.3606439954665,32,0.5818181818181818,1024,32768,-0.1414486605389269,-0.1187228311003573,-3601.0,-1439.0,1,0,0,0,0,25475.0,-3618.0,-0.1420215897939156,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2023,10,1,1,18283.88,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,21857.0,25458.0,27620.0,31984.0,13768.0,20226.0,21866.293333333335,3587.069028905543,18283.88,25458.0,24570.396666666667,4846.833253998602,18283.88,31984.0,21182.423333333332,6454.712150402215,12649.0,31984.0,19732.734166666665,6411.565024528238,11633.0,31984.0,21088.291165553434,21927.429700591,21537.05220436713,0.1640455917344416,0.19726312601920828,3587.069028905543,4846.833253998602,33,0.6,1089,35937,-0.16347714690945692,-0.12773413953324117,-3573.119999999999,27.88000000000102,1,0,0,0,0,20226.0,-1942.119999999999,-0.09602096311678034,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TETA BEL TRADICIONAL 50UN,2023,11,1,0,14767.37,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,18283.88,21857.0,25458.0,27620.0,22219.5,20585.0,18302.75,3544.852668574547,14767.37,21857.0,23328.375,6305.170461257175,14767.37,31984.0,21417.79777777778,6135.363241876509,13768.0,31984.0,19247.931666666667,6559.503233617111,11633.0,31984.0,17927.830582776718,19881.698357565,20495.562634464495,0.19367869137558819,0.2702790254896526,3544.852668574547,6305.170461257175,34,0.6181818181818182,1156,39304,-0.1923284335709926,-0.1657514136731255,-3516.51,56.60999999999876,0,0,0,0,0,20585.0,-5817.629999999999,-0.282615010930289,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TETA BEL TRADICIONAL 50UN,2023,12,1,0,10963.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,14767.37,18283.88,21857.0,25458.0,31984.0,13933.0,14671.416666666666,3661.3831095958117,10963.0,18283.88,19824.875,6373.561860962049,10963.0,27620.0,20768.972222222223,6940.40580868975,10963.0,31984.0,19000.431666666667,6828.778863884328,10963.0,31984.0,14445.415291388359,17333.498826832143,19029.01453685457,0.24955893440845717,0.3214931675968726,3661.3831095958117,6373.561860962049,35,0.6363636363636364,1225,42875,-0.2576200095209913,-0.20447519666714695,-3804.370000000001,-287.8600000000006,0,0,1,0,1,13933.0,-2970.0,-0.2131629943300079,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TETA BEL TRADICIONAL 50UN,2024,1,1,0,11207.64,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,10963.0,14767.37,18283.88,21857.0,27620.0,11633.0,12312.67,2129.3487854036975,10963.0,14767.37,17089.481666666667,5860.204077144129,10963.0,25458.0,20484.487777777777,7306.084292642292,10963.0,31984.0,18964.985,6871.468702958368,10963.0,31984.0,12826.52764569418,15583.253447737246,17825.72614656925,0.1729396455361589,0.34291292102642057,2129.3487854036975,5860.204077144129,36,0.6545454545454545,1296,46656,0.022315059746419674,-0.14254446111518806,244.63999999999942,4049.01,0,1,1,0,1,11633.0,-425.3600000000006,-0.03656494455428527,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2024,2,1,0,11953.12,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,11207.64,10963.0,14767.37,18283.88,25458.0,12649.0,11374.586666666664,515.740046664546,10963.0,11953.12,14838.668333333335,4419.572541214441,10963.0,21857.0,19343.77888888889,7786.95992794435,10963.0,31984.0,18906.995,6932.283722291994,10963.0,31984.0,12389.823822847091,14546.072462669463,16922.24827786629,0.04534143189360253,0.2978415880680066,515.740046664546,4419.572541214441,37,0.6727272727272727,1369,50653,0.066515341320742,-0.056263202817943204,745.4800000000014,500.84000000000196,0,1,0,0,1,12649.0,-695.8799999999992,-0.055014625662107616,0,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2024,3,1,0,9982.56,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,11953.12,11207.64,10963.0,14767.37,21857.0,16802.43,11047.773333333333,994.959643268788,9982.56,11953.12,12859.595000000001,3114.0818372274684,9982.56,18283.88,16899.174444444445,6700.432548491009,9982.56,27620.0,18338.6725,7385.259239198439,9982.56,31984.0,11186.191911423546,13242.211759049616,15854.60392742532,0.09005974446151938,0.24216017979006868,994.959643268788,3114.0818372274684,38,0.6909090909090909,1444,54872,-0.1648573761494908,-0.025342325027443047,-1970.5600000000013,-2716.0400000000027,0,1,0,0,0,16802.43,-6819.870000000001,-0.40588593435592357,0,0,3,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2024,4,1,0,14447.49,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,9982.56,11953.12,11207.64,10963.0,18283.88,13768.0,12127.723333333333,2237.5801034227884,9982.56,14447.49,12220.196666666665,1956.1743195601646,9982.56,14767.37,15435.562222222223,5373.099432405784,9982.56,25458.0,18395.29666666667,7349.547746895517,9982.56,31984.0,12816.840955711774,13586.576970749726,15638.12486166758,0.18450124907390877,0.16007715529620484,2237.5801034227884,1956.1743195601646,39,0.7090909090909091,1521,59319,0.44727304418906577,0.11631033645343898,4464.93,6435.490000000002,0,0,0,0,0,13768.0,679.4899999999998,0.04935284718187099,0,0,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2024,5,1,0,20070.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,14447.49,9982.56,11953.12,11207.64,14767.37,22219.5,14833.35,5054.777679888617,9982.56,20070.0,13103.968333333332,3730.3644881347277,9982.56,20070.0,14836.895555555555,4312.260407704141,9982.56,21857.0,18216.171666666665,7273.672599021804,9982.56,31984.0,16443.420477855885,15438.983550535519,16319.951806026414,0.3407711460923269,0.28467441260870424,5054.777679888617,3730.3644881347277,40,0.7272727272727273,1600,64000,0.3891686375972574,0.22386143521227744,5622.51,1157.58,0,0,0,0,0,22219.5,-2149.5,-0.09673935057044487,0,0,5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2024,6,1,0,23556.18,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,20070.0,14447.49,9982.56,11953.12,10963.0,31984.0,19357.89,4595.909471268997,14447.49,23556.18,15202.831666666667,5437.126366750792,9982.56,23556.18,15025.693333333333,4679.582940751762,9982.56,23556.18,17513.853333333333,6142.3494419944645,9982.56,27620.0,19999.800238927943,17758.1825360968,17433.21768202235,0.2374178937512816,0.35763905606296315,4595.909471268997,5437.126366750792,41,0.7454545454545455,1681,68921,0.1737010463378177,0.33671424270804695,3486.1800000000003,-2136.33,0,0,0,1,0,31984.0,-8427.82,-0.2635011255627814,0,0,6,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2024,7,1,1,22589.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,23556.18,20070.0,14447.49,9982.56,11207.64,27620.0,22071.726666666666,1799.733737010378,20070.0,23556.18,17099.725000000002,5741.3659685958,9982.56,23556.18,15504.039999999999,5240.663836440467,9982.56,23556.18,17094.603333333333,5531.124247328738,9982.56,25458.0,21294.40011946397,19138.416097212,18226.41496171122,0.0815402330859953,0.33575779543798506,1799.733737010378,5741.3659685958,42,0.7636363636363637,1764,74088,-0.04105843986588653,0.17393708135639618,-967.1800000000003,-4453.360000000001,1,0,0,1,0,27620.0,-5031.0,-0.18215061549601738,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2024,8,1,1,12240.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,22589.0,23556.18,20070.0,14447.49,11953.12,25458.0,19461.726666666666,6272.867073685955,12240.0,23556.18,17147.538333333334,5690.90648820174,9982.56,23556.18,15223.22111111111,5351.6119156998875,9982.56,23556.18,15993.103333333333,5005.3410795893105,9982.56,23556.18,16767.200059731986,17167.440069437143,17305.428044524877,0.32231811601947385,0.33187891915302553,6272.867073685955,5690.90648820174,43,0.7818181818181819,1849,79507,-0.45814334410553814,-0.108500245877869,-10349.0,-9381.82,1,0,0,1,0,25458.0,-13218.0,-0.5192081074711289,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2024,9,1,1,13758.8,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,12240.0,22589.0,23556.18,20070.0,9982.56,21857.0,16195.933333333334,5588.39551332343,12240.0,22589.0,17776.911666666667,4892.8938575383645,12240.0,23556.18,15533.865555555556,5150.78326940939,9982.56,23556.18,15318.253333333332,4678.088086069382,9982.56,23556.18,15263.000029865992,16193.542906740815,16759.792960751816,0.34504930332244493,0.27523868877140156,5588.39551332343,4892.8938575383645,44,0.8,1936,85184,0.12408496732026131,-0.1250389388837211,1518.7999999999993,11867.8,1,0,0,0,0,21857.0,-8098.200000000001,-0.370508303975843,1,1,9,9,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2024,10,1,1,9777.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,13758.8,12240.0,22589.0,23556.18,14447.49,18283.88,11925.266666666668,2009.4714761184118,9777.0,13758.8,16998.49666666667,5813.4328941225995,9777.0,23556.18,15374.905555555555,5320.272610969074,9777.0,23556.18,14609.346666666666,4829.92144284758,9777.0,23556.18,12520.000014932997,14360.244933386295,15685.517120636152,0.16850537034406596,0.34199688408460815,2009.4714761184118,5813.4328941225995,45,0.8181818181818182,2025,91125,-0.2894002383928831,-0.20781953839271997,-3981.7999999999993,-5500.5999999999985,1,0,0,0,0,18283.88,-8506.880000000001,-0.46526667206304134,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
